TeamId,Gmina,GminaNazwa,Powiat,PowiatNazwa,PollingStationNumber,A.01,A.01.1,A.02,A.03,A.04,A.05,A.06-inne,A.06-naklejka foliowa,A.06-opaska samozaciskowa,A.06-opieczetowany i podpisany pasek papieru,A.07,A.08,A.08.1,A.09,A.10,A.10.1,A.11,A.12,A.13,A.13.1,A.14,A.15,A.16,A.16.1,A.16.2,A.17,A.17.1,A.18,A.19,A.A,A.B,A.C,B.00,B.01,B.02,B.03,B.03.1,B.04,B.04.1,B.04.2,B.05,B.05.1,B.06,B.07,B.08,B.09,B.10,B.11,B.12,B.13,B.13.1,B.14,B.15,B.16,B.16.1-inne,B.16.1-naklejka foliowa,B.16.1-opaska samozaciskowa,B.16.1-opieczetowany i podpisany pasek papieru,B.16.2,B.17,B.18,B.18.1,B.18.2,B.19,B.19.1,B.20,B.20.1,B.21,B.22,B.22.1,B.22.2,B.23,B.23.1,B.24,B.25,B.26,B.A,B.B,B.C,C1.01,C1.01.1,C1.01.2,C1.03,C1.04,C1.04.1,C1.05,C1.06,C1.06.1,C1.07.a,C1.07.b,C1.07.c,C1.07.d,C1.08,C1.08.1,C1.09,C1.10,C1.11,C1.11.1,C1.12,C1.13,C1.14,C1.A,C1.B,C1.C,C2.0,C2.01,C2.01.1,C2.02,C2.03,C2.03+,C2.04,C2.04.1,C2.05,C2.06,C2.06.1,C2.07,C2.08,C2.08.1,C2.09,C2.10,C2.10.1,C2.11,C2.12,C2.13,C2.14,C2.15,C2.16,C2.A,C2.B,C2.C,Cg.00,Cg.01,Cg.02,Cg.02.1,Cg.03,Cg.04,Cg.05,Cg.05.1,Cg.05.2,Cg.05.3,Cg.05.4,Cg.06,Cg.06.1,Cg.07.a,Cg.07.b,Cg.08,Cg.08.1,Cg.09,Cg.09.1,Cg.09.2,Cg.10,Cg.11,Cg.11.1,Cg.11.2,Cg.12,Cg.13,Cg.14,Cg.A,Cg.B,Cg.C,Cp.00,Cp.01,Cp.02,Cp.02.1,Cp.03,Cp.04,Cp.05,Cp.05.1,Cp.05.2,Cp.05.3,Cp.05.4,Cp.06,Cp.06.1,Cp.07.a,Cp.07.b,Cp.08,Cp.08.1,Cp.09,Cp.09.1,Cp.09.2,Cp.10,Cp.11,Cp.11.1,Cp.11.2,Cp.12,Cp.13,Cp.14,Cp.A,Cp.B,Cp.C,Cs.00,Cs.01,Cs.02,Cs.02.1,Cs.03,Cs.04,Cs.05,Cs.05.1,Cs.05.2,Cs.05.3,Cs.05.4,Cs.06,Cs.06.1,Cs.07.a,Cs.07.b,Cs.08,Cs.08.1,Cs.09,Cs.09.1,Cs.09.2,Cs.10,Cs.11,Cs.11.1,Cs.11.2,Cs.12,Cs.13,Cs.14,Cs.A,Cs.B,Cs.C,Cw.00,Cw.01,Cw.02,Cw.02.1,Cw.03,Cw.04,Cw.05,Cw.05.1,Cw.05.2,Cw.05.3,Cw.05.4,Cw.06,Cw.06.1,Cw.07.a,Cw.07.b,Cw.08,Cw.08.1,Cw.09,Cw.09.1,Cw.09.2,Cw.10,Cw.11,Cw.11.1,Cw.11.2,Cw.12,Cw.13,Cw.14,Cw.A,Cw.B,Cw.C,D.0,D.01,D.02,D.02.1,D.02.2,D.02.3,D.03,D.03.1,D.03.2,D.03.3,D.04,D.05,D.05.1,D.06,D.07,D.08,D.09,D.09.1,D.10,D.11,D.A,D.B,D.C,QA.01,QA.02,QA.03,QA.04,QA.05,QB.01,QB.02,QB.03,QB.04,QB.05,QB.06,QC1.01,QC1.02,QC1.03,QC1.04,QC1.08,QC1.09,QC1.10,QC1.11
3,140706,gm. Magnuszew,140700,kozienicki,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,nie,nie,,,nie,,,,,,,,,,,,,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,146513,Ursynów,146501,Warszawa,604,tak,,tak,tak,nie,tak,,naklejka foliowa,opaska samozaciskowa,,tak,,,nie,tak,,tak,tak,nie,,nie,nie,nie,,,tak,stróż przedszkola. nie zaklocal pracy,nie,7:00,zla,zla,dobra,0,tak,tak,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,naklejka foliowa,opaska samozaciskowa,,tak,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,7:40,zla,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,tak,nie policzono,5,2,4,tak,20,,,,,,,,
3,146513,Ursynów,146501,Warszawa,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ponad 65%,tak,nie,tak,tak,nie,,,tak,Koalicja Obywatelska,tak,zawsze lub prawie zawsze,czesto,0,tak,nie,tak,czesto,,,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,tak,21.00,dobra,dobra,zla,tak,,,tak,nie,nie zaklocaly,tak,tak,tak,tak,tak,tak,tak,tak,"różnie w zależności od rodzaju kart, w protokole wpisano błędne przeliczeniu otrzymanych kart na wstepie",tak,nie,tak,,tak,22:30,,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678,6,5,3,tak,20,2618,6,5,4,5,1,4,tak
4,141701,m. Józefów,141700,otwocki,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,tak,tak,tak,tak,nie,,,tak,nie udzielono takiej informacji,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,czasami,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,tak,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,20.30,bardzo dobra,dobra,bardzo dobra,tak,,,tak,nie,,tak,tak,tak,tak,tak,tak,tak,tak,,tak,nie,tak,,,22.15,nie,dobra,dobra,dobra,22.10,tak,8,tak,tak,tak,tak,,tak,nie,"sporadycznie naelektryzowane karty, sporadycznie karty wypadaly podczas wyjmowania",tak,tak,2,tak,,,,,tak,,,8,,,,0.01,tak,tak,tak,tak,nigdy lub prawie nigdy,0,1,1,0,0,tak,,tak,tak,nie,,nie,,,tak,nie,,,tak,nie,1.40,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30,tak,tak,tak,tak,nigdy lub prawie nigdy,0,1,,0,0,tak,tak,tak,tak,nie,,nie,,,tak,nie,,,tak,nie,2.00,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,9,8,8,tak,95,9,9,8,9,9,7,8,tak
4,141702,m. Otwock,141700,otwocki,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,nie prosili,tak,nie,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,tak,nie,,,tak,żadna,tak,,,nie,,,nie,,tak,nie,10.25,dobra,bardzo dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9,7,6,tak,50,,,,,,,,
4,141702,m. Otwock,141700,otwocki,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,tak,,tak,tak,,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,tak,nie,,,nie,,nie,,,nie,,,nie,,tak,nie,11.11,bardzo dobra,bardzo dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691,9,7,6,tak,30,,,,,,,,
4,141702,m. Otwock,141700,otwocki,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,tak,nie,,,nie,,nie,,,nie,,,nie,,tak,,12.40,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287,9,8,3,nie,40,,,,,,,,
4,141703,gm. Celestynów,141700,otwocki,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,tak,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857,6,6,5,tak,20,,,,,,,,
4,141703,gm. Celestynów,141700,otwocki,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,tak,tak,tak,tak,nie,,,tak,nie udzielono takiej informacji,nie,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,17.15,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,5,2,4,tak,65,,,,,,,,
4,141703,gm. Celestynów,141700,otwocki,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,tak,tak,nie,nie,nie,,,nie,nie udzielono takiej informacji,tak,zawsze lub prawie zawsze,nigdy lub prawie nigdy,0,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,tak,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,16.40,dobra,dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,5,4,4,tak,50,,,,,,,,
4,146507,Praga-Poludnie,146501,Warszawa,467,tak,,tak,tak,tak,tak,,,,opieczetowany i podpisany pasek papieru,tak,tak,,tak,tak,,tak,tak,nie,,tak,tak,nie,,,nie,,nie,7:10,bardzo dobra,dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303,5,4,3,tak,,,,,,,,,,,,,,
5,143501,gm. Branszczyk,143500,wyszkowski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,143501,gm. Branszczyk,143500,wyszkowski,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,tak,tak,tak,tak,nie,,,tak,PiS,tak,zawsze lub prawie zawsze,czesto,,tak,nie,tak,czasami,nie,nie,zawsze lub prawie zawsze,nie,,,,,,nie,,tak,,tak,brak jakiejkolwiek reakcji,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,13:43,bardzo zla,zla,zla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236,9,8,7,tak,58,,,,,,,,
5,143502,gm. Dlugosiodlo,143500,wyszkowski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512 do godz. 12,tak,tak,nie,nie,nie,,,tak,"komitet wyborczy wyborców nasza gmina Dlugosiodlo, pan Maciej Kubica",tak,zawsze lub prawie zawsze,czesto,0,tak,nie,nie,czasami,nie,nie,zawsze lub prawie zawsze,nie,,,,opieczetowany i podpisany pasek papieru,nie,tak,,,,tak,kilkakrotne upomnienie,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,tak,15:04,dobra,dobra,zla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084,9,9,7,tak,52,,,,,,,,
5,143503,gm. Rzasnik,143500,wyszkowski,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,tak,tak,nie,,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,,tak,nie,tak,czasami,nie,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,tak,nie,,,tak,"brak reakcji, sytuacja uznana za normalną mimo pytania obserwatorów",nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,,zla,zla,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,9,7,5,tak,,,,,,,,,
5,143504,gm. Somianka,143500,wyszkowski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676 do godz 17,tak,tak,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,tak,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,tak,nie,,,tak,natychmiastowe upomnienie,nie,,nigdy lub prawie nigdy,nie,,tak,nie,,tak,nie,18:56,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,9,7,6,tak,24,,,,,,,,
5,143505,gm. Wyszków,143500,wyszkowski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123 do godz 12,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,,tak,nie,tak,czesto,tak,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,tak,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,,12:00,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883,9,7,7,tak,38,,,,,,,,
5,143506,gm. Zabrodzie,143500,wyszkowski,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,naklejka foliowa,,opieczetowany i podpisany pasek papieru,nie,tak,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,,dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,5,nie,,,,,,,,,
5,146510,Sródmiescie,146501,Warszawa,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tak,,,tak,tak,,tak,tak,tak,tak,tak,tak,tak,tak,,tak,nie,tak,,tak,23:14,nie,dobra,zla,zla,23:14,tak,1,tak,tak,tak,nie,Informacja z UM o liczbie kart różniła się od liczby otrzymanych egzemplarzy (kilka sztuk),tak,nie,,tak,,,tak,tak,,tak,tak,nie,Stan osobowy komisji obniżony o 1 (ujęte wcześniej - skreślenie członka komisji bez poinformowania go o tym) powoduje nadmierne wydłużenie procesu,5:15,5,zla,zla,zla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564,6,6,4,12,5,5,tak
5,146510,Sródmiescie,146501,Warszawa,27,nie,1-15 min,tak,nie,tak,tak,,naklejka foliowa,,,tak,nie,nie,tak,tak,,nie,tak,nie,,nie,nie,nie,,,nie,,,7:00,zla,bardzo dobra,dobra,9,tak,tak,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,tak,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,tak,7:38,zla,bardzo dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293,5,4,4,tak,2293,5,4,4,tak,9,,,,,,,,
6,141601,m. Ostrów Mazowiecka,141600,ostrowski,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.30,tak,,tak,tak,nie,tak,,tak,tak,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,141604,gm. Brok,141600,ostrowski,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,tak,nie,tak,tak,nie,,,tak,'solidarność' = PiS i KWW Marka Młyńskiego,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,,tak,tak,tak,zawsze lub prawie zawsze,tak,,czesto,tak,,naklejka foliowa,opaska samozaciskowa,,tak,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,12:20,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026,9,8,8,tak,1029,,,,,,,,
6,141605,gm. Malkinia Górna,141600,ostrowski,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,tak,tak,nie,,nie,,,tak,KWW BOŻENY KORDEK,nie,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,tak,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,14:25,zla,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872,9,8,6,tak,34,,,,,,,,
6,141606,gm. Nur,141600,ostrowski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,tak,tak,tak,tak,nie,,,tak,KWW Rafała Kuszewskiego,nie,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,nie,czasami,tak,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,nie,nie,nie,nie,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,,16:50,zla,dobra,zla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301,9,8,,tak,45,,,,,,,,
6,141607,gm. Ostrów Mazowiecka,141600,ostrowski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,tak,tak,tak,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,czasami,nie,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,9,8,4,nie,22,,,,,,,,
